ep,num,start,end,chara,script
10,24,"00:02:05,513","00:02:08,099",,ウウ～
10,25,"00:02:08,099","00:02:10,602",,ひめ？
10,25,"00:02:08,099","00:02:10,602",,やっぱりダメ！
10,26,"00:02:10,602","00:02:14,339",,キュアハニーの歌が
10,26,"00:02:10,602","00:02:14,339",,頭から　はなれない～
10,27,"00:02:14,339","00:02:17,542",,ハニーの歌は強力だもんね
10,28,"00:02:17,542","00:02:22,047",,よし！　キュアハニーをさがして
10,28,"00:02:17,542","00:02:22,047",,なかまになってもらおう！
10,29,"00:02:22,047","00:02:25,247",,（ひめ・リボン）えっ!?
10,29,"00:02:22,047","00:02:25,247",,決まりね！
10,30,"00:02:29,287","00:02:31,640",,キュアブロッサムです
10,31,"00:02:31,640","00:02:34,826",,プリキュア１０周年　すごいです！
10,32,"00:02:34,826","00:02:38,326",,これからも
10,32,"00:02:34,826","00:02:38,326",,よろしくおねがいします
10,33,"00:02:39,297","00:02:42,297",,♪♪～主題歌
10,33,"00:02:39,297","00:02:42,297",,『ハピネスチャージプリキュア！ＷＯＷ！』
10,34,"00:05:54,826","00:06:00,064",,（石神たち）
10,34,"00:05:54,826","00:06:00,064",,♪♪「夢が大もり　てんこもり」
10,35,"00:06:00,064","00:06:04,986",,（４人）♪♪「みんな　いっしょに
10,35,"00:06:00,064","00:06:04,986",,たらふく食べれば　元気いっぱい」
10,36,"00:06:04,986","00:06:08,723",,ちょっと　みんな
10,36,"00:06:04,986","00:06:08,723",,その歌　どこで聴いたの!?
10,37,"00:06:08,723","00:06:10,725",,えっ？　テレビだよ
10,38,"00:06:10,725","00:06:13,845",,昨日　キュアハニーが
10,38,"00:06:10,725","00:06:13,845",,ラブリーとプリンセスのピンチを
10,39,"00:06:13,845","00:06:17,048",,助けたところを　やってたじゃない
10,39,"00:06:13,845","00:06:17,048",,そっか
10,40,"00:06:17,048","00:06:21,185",,だから今日は学校のみんなが
10,40,"00:06:17,048","00:06:21,185",,ハニーの歌を歌ってたんだ
10,41,"00:06:21,185","00:06:23,771",,だって　この歌　超ウケるっしょ？
10,42,"00:06:23,771","00:06:28,059",,ふしぎだよね　なんだか
10,42,"00:06:23,771","00:06:28,059",,元気が出てくる感じがするの
10,43,"00:06:28,059","00:06:32,080",,みんなの心に　キュアハニーの歌が
10,43,"00:06:28,059","00:06:32,080",,とどいたんだね
10,44,"00:06:32,080","00:06:34,899",,ウソ～？
10,44,"00:06:32,080","00:06:34,899",,こんな　へんちくりんな歌が？
10,45,"00:06:34,899","00:06:37,151",,へ…　へんちくりん…
10,46,"00:06:37,151","00:06:41,873",,そこがいいんでしょ？　ひめっちも
10,46,"00:06:37,151","00:06:41,873",,歌ってごらんよ！　せ～の！
10,47,"00:06:41,873","00:06:47,579",,（一同）♪♪「あ～
10,47,"00:06:41,873","00:06:47,579",,ごはんは　おいしいな」
10,48,"00:06:47,579","00:06:50,999",,ウウ～　ハニーがグルグル～
10,49,"00:06:50,999","00:06:54,299",,オー　ノー！　プリーズ　ストップ！
10,50,"00:07:03,294","00:07:07,782",,フゥ…　ここなら　あの歌が
10,50,"00:07:03,294","00:07:07,782",,聞こえてこないわね
10,51,"00:07:07,782","00:07:12,236",,そんなに　きらいなの？
10,51,"00:07:07,782","00:07:12,236",,きらいとかじゃないんだけどね
10,52,"00:07:12,236","00:07:15,657",,頭の中で
10,52,"00:07:12,236","00:07:15,657",,何度も何度も流れてくるんだもん
10,53,"00:07:15,657","00:07:20,545",,それって　やっぱりハニーの歌が
10,53,"00:07:15,657","00:07:20,545",,ひめの心もつかんじゃったんだよ
10,54,"00:07:20,545","00:07:25,300",,≪♪♪「いただきますと…」≫
10,54,"00:07:20,545","00:07:25,300",,ヒィ～！　まただ～！
10,55,"00:07:25,300","00:07:29,070",,（３人）うん？
10,55,"00:07:25,300","00:07:29,070",,合唱部のみんなだよ
10,56,"00:07:29,070","00:07:31,806",,（一同）♪♪「合言葉」
10,57,"00:07:31,806","00:07:35,777",,（一同）♪♪「幸せごはんで今日も…」
10,58,"00:07:35,777","00:07:38,977",,≪そんな歌　歌わないで！≫
10,58,"00:07:35,777","00:07:38,977",,（一同）えっ？
10,59,"00:07:40,949","00:07:43,201",,ひとちゃん？
10,60,"00:07:43,201","00:07:48,706",,ごめんね　なんだか今日は
10,60,"00:07:43,201","00:07:48,706",,変なところ見せちゃって
10,61,"00:07:48,706","00:07:52,527",,わたしたちは今
10,61,"00:07:48,706","00:07:52,527",,コンクール前の大切な時期なの
10,62,"00:07:52,527","00:07:56,681",,キュアハニーの歌は
10,62,"00:07:52,527","00:07:56,681",,インパクトがとっても強いから
10,63,"00:07:56,681","00:07:59,367",,みんなの調子を
10,63,"00:07:56,681","00:07:59,367",,くずしかねないからね
10,64,"00:07:59,367","00:08:01,986",,おっ？
10,64,"00:07:59,367","00:08:01,986",,調子をくずす…
10,65,"00:08:01,986","00:08:04,722",,やっと分かってくれる人が
10,65,"00:08:01,986","00:08:04,722",,いたよ～！
10,66,"00:08:04,722","00:08:09,794",,やっぱハニーの歌って変だよね？
10,66,"00:08:04,722","00:08:09,794",,おそろしいよね？
10,67,"00:08:09,794","00:08:11,779",,おそろしい歌よ
10,68,"00:08:11,779","00:08:14,766",,気が合うね！
10,68,"00:08:11,779","00:08:14,766",,ひとみって　よんでいい？
10,69,"00:08:14,766","00:08:17,385",,（ひとみ）うん！
10,70,"00:08:17,385","00:08:22,690",,わたしね　今回のコンクールは
10,70,"00:08:17,385","00:08:22,690",,ぜったい　いいものにしたいんだ
10,71,"00:08:22,690","00:08:25,693",,みんなでステキなハーモニーを
10,71,"00:08:22,690","00:08:25,693",,生み出すためにも
10,72,"00:08:25,693","00:08:29,313",,部長のわたしが
10,72,"00:08:25,693","00:08:29,313",,しっかりしないと　いけないんだ
10,73,"00:08:29,313","00:08:34,285",,部員のみんなにも　その思いは
10,73,"00:08:29,313","00:08:34,285",,きっと　つたわってると思うよ
10,74,"00:08:34,285","00:08:36,371",,ありがとう
10,75,"00:08:36,371","00:08:40,271",,なんだか　てれるね
10,75,"00:08:36,371","00:08:40,271",,（４人）フフフ…
10,76,"00:08:42,560","00:08:45,113",,ひとみ　練習がんばってたなぁ
10,77,"00:08:45,113","00:08:49,100",,うん　今度のコンクール
10,77,"00:08:45,113","00:08:49,100",,うまくいってくれるといいよね
10,78,"00:08:49,100","00:08:54,539",,でも　部員のみんなは　なんだか
10,78,"00:08:49,100","00:08:54,539",,あんまり元気がなかったよね
10,79,"00:08:54,539","00:08:56,407",,だいじょうぶだといいんだけど…
10,80,"00:08:56,407","00:08:58,109",,ドント　ウォーリー！
10,81,"00:08:58,109","00:09:01,212",,きっと　ひとみなら
10,81,"00:08:58,109","00:09:01,212",,なんとかするってば！
10,82,"00:09:01,212","00:09:04,832",,オー　イエス　シー　キャン！
10,83,"00:09:04,832","00:09:07,132",,うん　そうだよね
10,84,"00:09:08,369","00:09:18,896",,♪♪～
10,84,"00:09:08,369","00:09:18,896",,（歓声）
10,85,"00:09:18,896","00:09:24,852",,♪♪「チョコケーキと
10,85,"00:09:18,896","00:09:24,852",,ショートケーキ」
10,86,"00:09:24,852","00:09:30,558",,♪♪「どっちも食べたい　この気持ち」
10,87,"00:09:30,558","00:09:38,249",,♪♪「お菓子がごはんで
10,87,"00:09:30,558","00:09:38,249",,今日もホッシーワ」
10,88,"00:09:38,249","00:09:43,721",,♪♪「ケーキにクッキー
10,88,"00:09:38,249","00:09:43,721",,おはぎ食べたい」
10,89,"00:09:43,721","00:09:49,293",,♪♪「マカロン・メレンゲ・
10,89,"00:09:43,721","00:09:49,293",,フロマージュ格別」
10,90,"00:09:49,293","00:09:54,382",,♪♪「ショートケーキ
10,90,"00:09:49,293","00:09:54,382",,丸ごとホールでホッシーワ」
10,91,"00:09:54,382","00:09:57,335",,チョチョチョチョ…　チョイ…
10,92,"00:09:57,335","00:10:04,292",,♪♪「わたくしは欲深き貴婦人です」
10,93,"00:10:04,292","00:10:07,211",,（チョイアークたち）チョイ～！
10,94,"00:10:07,211","00:10:12,100",,わたくし最高！
10,94,"00:10:07,211","00:10:12,100",,あ～　歌って気持ちいい！
10,95,"00:10:12,100","00:10:16,404",,キュアハニー
10,95,"00:10:12,100","00:10:16,404",,歌うプリキュアだなんて生意気よ
10,96,"00:10:16,404","00:10:19,707",,わたくしが見つけ出して
10,96,"00:10:16,404","00:10:19,707",,どちらが本物の歌姫か
10,97,"00:10:19,707","00:10:22,807",,勝負してやるわ　ウフッ
10,98,"00:10:24,212","00:10:28,149",,もうコンクールまで時間がないの
10,98,"00:10:24,212","00:10:28,149",,全然そろってないじゃない
10,99,"00:10:28,149","00:10:30,968",,（一同）はい…
10,99,"00:10:28,149","00:10:30,968",,もう！
10,100,"00:10:30,968","00:10:33,488",,みんな　もっと本気になろうよ！
10,101,"00:10:33,488","00:10:39,277",,そんなことじゃ　コンクールで
10,101,"00:10:33,488","00:10:39,277",,いい合唱なんてできないよ！
10,102,"00:10:39,277","00:10:43,898",,あのさ　ひとみ　最近
10,102,"00:10:39,277","00:10:43,898",,ちょっと　きびしすぎじゃない？
10,103,"00:10:43,898","00:10:46,651",,えっ？　しかたないでしょ
10,104,"00:10:46,651","00:10:50,188",,わたしは　みんなと少しでも
10,104,"00:10:46,651","00:10:50,188",,いい合唱をするために…
10,105,"00:10:50,188","00:10:53,875",,でも　今のままじゃ
10,105,"00:10:50,188","00:10:53,875",,ただ　つらいだけの音楽に
10,106,"00:10:53,875","00:10:57,545",,なっちゃうと思うんだ
10,106,"00:10:53,875","00:10:57,545",,そ…　それは…
10,107,"00:10:57,545","00:11:03,000",,ごめんね　ひとみ　わたしたち
10,107,"00:10:57,545","00:11:03,000",,もっと楽しく合唱がしたいの
10,108,"00:11:03,000","00:11:05,200",,何よ　それ…
10,109,"00:11:07,972","00:11:12,272",,みんなの実力不足を
10,109,"00:11:07,972","00:11:12,272",,わたしのせいにしないで！　ウッ…
10,110,"00:11:14,412","00:11:17,965",,合唱部に
10,110,"00:11:14,412","00:11:17,965",,特製ハニーキャンディーのさし入れだなんて
10,111,"00:11:17,965","00:11:20,418",,グッドアイデアだね！
10,111,"00:11:17,965","00:11:20,418",,うん
10,112,"00:11:20,418","00:11:23,988",,お母さんから　ハチミツはノドに
10,112,"00:11:20,418","00:11:23,988",,とってもいいって聞いたから
10,113,"00:11:23,988","00:11:27,959",,どれ　どれ　まずは　このわたしが
10,113,"00:11:23,988","00:11:27,959",,味見を…
10,113,"00:11:23,988","00:11:27,959",,もう　ひめったら…
10,114,"00:11:27,959","00:11:30,628",,うん？　あれ？
10,115,"00:11:30,628","00:11:33,548",,ひとちゃん？
10,115,"00:11:30,628","00:11:33,548",,あっ…
10,116,"00:11:33,548","00:11:36,467",,ひとちゃん　どうしたの？
10,117,"00:11:36,467","00:11:38,452",,合唱部のみんなから
10,118,"00:11:38,452","00:11:42,540",,もっと楽しく合唱がしたいって
10,118,"00:11:38,452","00:11:42,540",,言われちゃってさ…
10,119,"00:11:42,540","00:11:45,543",,わたしの指揮じゃ
10,119,"00:11:42,540","00:11:45,543",,ダメみたいなんだ
10,120,"00:11:45,543","00:11:47,812",,おたがい何か誤解してるんじゃ…
10,121,"00:11:47,812","00:11:52,216",,日本では音を楽しむから
10,121,"00:11:47,812","00:11:52,216",,音楽っていうんでしょ？
10,122,"00:11:52,216","00:11:56,416",,合唱部のみんなは　それを
10,122,"00:11:52,216","00:11:56,416",,つたえたかったんじゃない？
10,123,"00:11:58,856","00:12:01,542",,がんばって！
10,123,"00:11:58,856","00:12:01,542",,ひとちゃんなら　きっと
10,124,"00:12:01,542","00:12:04,795",,みんなと分かり合えるはずだよ
10,124,"00:12:01,542","00:12:04,795",,簡単に言わないで！
10,125,"00:12:04,795","00:12:09,050",,どうせ　わたしの思いなんて
10,125,"00:12:04,795","00:12:09,050",,ダレにも　つたわってないのよ！
10,126,"00:12:09,050","00:12:10,850",,ひとちゃん…
10,127,"00:13:57,308","00:13:59,293",,≪あなた≫
10,127,"00:13:57,308","00:13:59,293",,あっ！
10,128,"00:13:59,293","00:14:03,280",,おなやみ中なのね　ウフ…
10,129,"00:14:03,280","00:14:06,167",,あなたたちは幻影帝国！
10,130,"00:14:06,167","00:14:11,467",,鏡に映る未来を
10,130,"00:14:06,167","00:14:11,467",,最悪に　かえちゃってー！
10,131,"00:14:13,641","00:14:18,141",,いらっしゃ～い　サイアーク
10,132,"00:14:19,914","00:14:22,600",,サイア～ク！
10,133,"00:14:22,600","00:14:25,736",,わたし　また　よけいなこと
10,133,"00:14:22,600","00:14:25,736",,言っちゃったかな…
10,134,"00:14:25,736","00:14:28,856",,わたしもかも～
10,134,"00:14:25,736","00:14:28,856",,だいじょうぶだよ
10,135,"00:14:28,856","00:14:33,394",,２人の気持ちは　ひとみちゃんに
10,135,"00:14:28,856","00:14:33,394",,つたわっているよ
10,135,"00:14:28,856","00:14:33,394",,（２人）そう!?
10,136,"00:14:33,394","00:14:36,180",,だから　ひとみちゃんを
10,136,"00:14:33,394","00:14:36,180",,さがしに行きましょう
10,137,"00:14:36,180","00:14:39,200",,≪（ドーン！）≫
10,137,"00:14:36,180","00:14:39,200",,サイア～ク！
10,138,"00:14:39,200","00:14:41,852",,（２人）あっ！　サイアーク！
10,139,"00:14:41,852","00:14:44,221",,サイア～ク！
10,140,"00:14:44,221","00:14:48,325",,ゆうゆう！　ここから早くにげて！
10,140,"00:14:44,221","00:14:48,325",,でも…
10,141,"00:14:48,325","00:14:51,028",,わたしたちなら
10,141,"00:14:48,325","00:14:51,028",,だいじょうぶだから！
10,142,"00:14:51,028","00:14:54,128",,分かった　気をつけてね
10,143,"00:14:55,699","00:14:59,299",,さぁ　２人とも変身ですわ！
10,144,"00:15:00,788","00:15:03,057",,≪かわルンルン！≫
10,145,"00:15:03,057","00:15:10,381",,♪♪～
10,146,"00:15:10,381","00:15:15,803",,プリキュア
10,146,"00:15:10,381","00:15:15,803",,くるりんミラーチェンジ！
10,147,"00:15:15,803","00:15:35,790",,♪♪～
10,148,"00:15:35,790","00:15:55,860",,♪♪～
10,149,"00:15:55,860","00:16:00,360",,世界に広がるビッグな愛！
10,150,"00:16:03,117","00:16:05,417",,キュアラブリー！
10,151,"00:16:08,806","00:16:13,106",,天空に舞う　蒼き風！
10,152,"00:16:15,613","00:16:18,313",,キュアプリンセス！
10,153,"00:16:20,084","00:16:23,604",,ハピネス注入！　幸せチャージ！
10,154,"00:16:23,604","00:16:26,604",,ハピネスチャージプリキュア！
10,155,"00:16:28,292","00:16:30,177",,いくわよ～
10,156,"00:16:30,177","00:16:36,250",,♪♪「チョコケーキとショートケーキ」
10,156,"00:16:30,177","00:16:36,250",,ボワワワ～
10,157,"00:16:36,250","00:16:41,989",,♪♪「どっちも食べたい　この気持ち」
10,157,"00:16:36,250","00:16:41,989",,ボワワワ～
10,158,"00:16:41,989","00:16:48,429",,♪♪「お菓子がごはんで
10,158,"00:16:41,989","00:16:48,429",,今日もホッシーワ」
10,159,"00:16:48,429","00:16:54,869",,ボワワワ～
10,159,"00:16:48,429","00:16:54,869",,♪♪「ケーキにクッキー　おはぎ食べたい」
10,160,"00:16:54,869","00:17:00,641",,♪♪「マカロン・メレンゲ・フロマージュ格別」
10,160,"00:16:54,869","00:17:00,641",,（チョイアークたち）チョイ　チョイ
10,161,"00:17:00,641","00:17:04,678",,♪♪「ショートケーキ
10,161,"00:17:00,641","00:17:04,678",,丸ごとホールで…」
10,162,"00:17:04,678","00:17:06,678",,≪そこまでよ！≫
10,163,"00:17:08,716","00:17:10,784",,最後まで歌わせなさいよ
10,163,"00:17:08,716","00:17:10,784",,プリキュア！
10,164,"00:17:10,784","00:17:13,504",,いくらお菓子がすきでも
10,164,"00:17:10,784","00:17:13,504",,やっていいことと
10,165,"00:17:13,504","00:17:16,740",,悪いことがあるのよ！
10,165,"00:17:13,504","00:17:16,740",,オーッホッホッホ
10,166,"00:17:16,740","00:17:20,144",,今回は　おじょうちゃんたちには
10,166,"00:17:16,740","00:17:20,144",,用はないの
10,167,"00:17:20,144","00:17:22,963",,早くキュアハニーを
10,167,"00:17:20,144","00:17:22,963",,よんできてちょうだい！
10,168,"00:17:22,963","00:17:27,434",,そりゃ無理ね　わたしたちだって
10,168,"00:17:22,963","00:17:27,434",,ハニーをさがしてるんだから
10,169,"00:17:27,434","00:17:31,922",,何よ　それ
10,169,"00:17:27,434","00:17:31,922",,同じプリキュアなのに知らないの？
10,170,"00:17:31,922","00:17:35,709",,あっ！
10,170,"00:17:31,922","00:17:35,709",,この子がサイアークの被害者ですわ！
10,171,"00:17:35,709","00:17:38,579",,ひとちゃん！
